order_date,product,category,region,channel,customer_segment,quantity,unit_price,revenue,profit,rating,is_returned
2024-03-20,Xiaomi Pad 6,Планшеты,Санкт-Петербург,Сайт,Повторный,1,37288,37288,17270,4.9,1
2024-03-21,Xiaomi Pad 6,Планшеты,Новосибирск,Сайт,Повторный,7,30123,210861,99508,4.2,0
2024-03-21,Dell XPS 15,Ноутбуки,Санкт-Петербург,Розничный магазин,VIP,4,115086,460344,189883,,0
2024-03-21,Google Pixel 8,Смартфоны,Москва,Мобильное приложение,Повторный,1,84610,84610,27874,4.0,0
2024-03-22,Dell XPS 15,Ноутбуки,Москва,Мобильное приложение,VIP,7,118180,827260,340741,5.0,0
2024-03-22,Стекло защитное,Аксессуары,Новосибирск,Сайт,Повторный,1,792,792,536,4.0,0
2024-03-23,MacBook Air M3,Ноутбуки,Москва,Сайт,Повторный,5,139235,696175,288879,4.0,0
2024-03-23,Стекло защитное,Аксессуары,Краснодар,Мобильное приложение,Новый,5,824,4120,2727,3.4,0
2024-03-23,Bose QC45,Наушники,Краснодар,Сайт,VIP,2,24215,48430,26038,4.0,0
2024-03-24,Samsung Tab S9,Планшеты,Казань,Сайт,Повторный,4,66942,267768,117579,4.0,0
2024-03-24,Xiaomi Pad 6,Планшеты,Краснодар,Мобильное приложение,Повторный,2,34108,68216,31114,4.5,0
2024-03-25,Dell XPS 15,Ноутбуки,Москва,Сайт,Повторный,3,124345,373035,147880,4.7,0
2024-03-25,AirPods Pro 2,Наушники,Москва,Мобильное приложение,Новый,11,30508,335588,163280,3.7,0
2024-03-26,Google Pixel 8,Смартфоны,Санкт-Петербург,Сайт,VIP,3,79080,237240,92395,4.0,0
2024-03-26,Samsung Galaxy S24,Смартфоны,Краснодар,Розничный магазин,Повторный,10,69851,698510,272322,4.1,0
2024-03-26,Dell XPS 15,Ноутбуки,Москва,Маркетплейс,VIP,15,133511,2002665,789089,4.4,0
2024-03-27,MacBook Air M3,Ноутбуки,Москва,Сайт,VIP,2,152695,305390,116669,3.2,0
2024-03-27,Bose QC45,Наушники,Москва,Розничный магазин,VIP,2,31335,62670,32249,3.9,0
2024-03-28,Кабель USB-C,Аксессуары,Санкт-Петербург,Мобильное приложение,Повторный,1,607,607,392,4.0,0
2024-03-28,Xiaomi 14,Смартфоны,Санкт-Петербург,Сайт,Повторный,5,68149,340745,122439,4.1,0
2024-03-28,Зарядка 65W,Аксессуары,Москва,Мобильное приложение,Новый,1,2073,2073,1172,3.5,0
2024-03-29,Google Pixel 8,Смартфоны,Казань,Розничный магазин,Повторный,3,67692,203076,67092,3.8,0
2024-03-29,Samsung Tab S9,Планшеты,Казань,Маркетплейс,Повторный,11,67174,738914,314587,3.4,0
2024-03-30,ASUS ZenBook,Ноутбуки,Москва,Сайт,Повторный,5,90137,450685,183792,4.2,0
2024-03-30,Xiaomi Pad 6,Планшеты,Москва,Маркетплейс,Новый,6,40731,244386,105581,4.5,0
2024-03-30,Samsung Tab S9,Планшеты,Санкт-Петербург,Мобильное приложение,Новый,4,71799,287196,122973,4.0,1
2024-03-31,AirPods Pro 2,Наушники,Москва,Сайт,Новый,10,31535,315350,162993,4.8,0
2024-03-31,Чехол iPhone,Аксессуары,Санкт-Петербург,Сайт,Повторный,3,1172,3516,2154,5.0,0
2024-04-01,Bose QC45,Наушники,Краснодар,Маркетплейс,Новый,2,28422,56844,28178,5.0,0
2024-04-01,Dell XPS 15,Ноутбуки,Москва,Сайт,Новый,5,131068,655340,269450,4.9,0
2024-04-01,Lenovo ThinkPad X1,Ноутбуки,Краснодар,Сайт,Повторный,1,112010,112010,45968,,0
2024-04-02,ASUS ZenBook,Ноутбуки,Казань,Маркетплейс,Новый,4,79180,316720,128648,3.9,0
2024-04-02,Чехол iPhone,Аксессуары,Новосибирск,Мобильное приложение,Повторный,3,943,2829,1654,4.9,0
2024-04-03,Samsung Tab S9,Планшеты,Москва,Сайт,Новый,1,81281,81281,34916,,0
2024-04-03,Samsung Buds2,Наушники,Москва,Розничный магазин,VIP,4,13748,54992,27452,4.7,0
2024-04-03,iPhone 15 Pro,Смартфоны,Москва,Розничный магазин,Новый,2,105253,210506,79234,3.8,0
2024-04-04,iPad Air 5,Планшеты,Москва,Мобильное приложение,VIP,6,58234,349404,147170,4.0,0
2024-04-04,Bose QC45,Наушники,Екатеринбург,Мобильное приложение,Новый,3,26975,80925,38402,4.7,0
2024-04-05,Google Pixel 8,Смартфоны,Новосибирск,Сайт,Повторный,3,68676,206028,70371,4.5,0
2024-04-05,Зарядка 65W,Аксессуары,Новосибирск,Сайт,Повторный,4,1853,7412,4500,4.9,0
2024-04-05,Зарядка 65W,Аксессуары,Екатеринбург,Маркетплейс,Повторный,4,1887,7548,4918,4.0,0
2024-04-06,Dell XPS 15,Ноутбуки,Москва,Сайт,Новый,1,131421,131421,51936,4.4,0
2024-04-06,Xiaomi 14,Смартфоны,Екатеринбург,Сайт,Повторный,2,55114,110228,36490,4.8,0
2024-04-07,Google Pixel 8,Смартфоны,Екатеринбург,Маркетплейс,Новый,1,60644,60644,20703,4.7,0
2024-04-07,Samsung Buds2,Наушники,Москва,Маркетплейс,Новый,4,13755,55020,26106,4.2,0
2024-04-07,Google Pixel 8,Смартфоны,Москва,Маркетплейс,Новый,8,85470,683760,257769,5.0,0
2024-04-08,Samsung Buds2,Наушники,Краснодар,Мобильное приложение,Повторный,3,13638,40914,20326,3.9,0
2024-04-08,ASUS ZenBook,Ноутбуки,Москва,Сайт,Повторный,2,105934,211868,82043,4.3,0
2024-04-09,AirPods Pro 2,Наушники,Санкт-Петербург,Сайт,Повторный,3,27623,82869,44546,3.9,0
2024-04-09,Lenovo ThinkPad X1,Ноутбуки,Санкт-Петербург,Розничный магазин,VIP,2,141531,283062,112047,5.0,0
2024-04-10,Стекло защитное,Аксессуары,Казань,Розничный магазин,VIP,1,834,834,514,4.8,0
2024-04-10,Samsung Galaxy S24,Смартфоны,Краснодар,Маркетплейс,Повторный,3,68776,206328,81450,4.8,0
2024-04-10,Sony WH-1000XM5,Наушники,Краснодар,Мобильное приложение,Повторный,5,28379,141895,65962,4.4,0
2024-04-11,ASUS ZenBook,Ноутбуки,Москва,Сайт,Новый,1,101872,101872,37377,2.3,0
2024-04-11,Samsung Buds2,Наушники,Екатеринбург,Сайт,Повторный,1,13149,13149,6856,4.1,0
2024-04-12,Xiaomi Pad 6,Планшеты,Москва,Маркетплейс,VIP,1,42187,42187,19201,4.0,0
2024-04-12,Стекло защитное,Аксессуары,Казань,Маркетплейс,Новый,1,839,839,519,4.5,0
2024-04-12,Bose QC45,Наушники,Санкт-Петербург,Розничный магазин,VIP,6,30709,184254,95160,4.4,0
2024-04-13,MacBook Air M3,Ноутбуки,Санкт-Петербург,Сайт,VIP,1,141250,141250,61235,4.1,0
2024-04-13,Samsung Buds2,Наушники,Казань,Розничный магазин,Новый,2,13201,26402,13347,4.0,0
2024-04-14,MacBook Air M3,Ноутбуки,Москва,Сайт,Новый,2,160609,321218,123236,3.6,0
2024-04-14,Samsung Galaxy S24,Смартфоны,Краснодар,Сайт,Новый,1,75379,75379,25957,4.0,0
2024-04-14,Мышь беспроводная,Аксессуары,Санкт-Петербург,Мобильное приложение,VIP,1,2483,2483,1477,3.6,0
2024-04-15,Samsung Galaxy S24,Смартфоны,Екатеринбург,Сайт,Повторный,4,73481,293924,99259,4.8,0
2024-04-15,Чехол iPhone,Аксессуары,Екатеринбург,Маркетплейс,Повторный,1,950,950,608,3.9,0
2024-04-16,Xiaomi 14,Смартфоны,Новосибирск,Сайт,Новый,1,59797,59797,22346,3.5,0
2024-04-16,iPhone 15 Pro,Смартфоны,Санкт-Петербург,Мобильное приложение,Новый,2,94965,189930,62889,4.6,0
2024-04-16,ASUS ZenBook,Ноутбуки,Москва,Мобильное приложение,Новый,3,101039,303117,122226,4.9,0
2024-04-17,Кабель USB-C,Аксессуары,Санкт-Петербург,Сайт,Новый,1,674,674,397,4.7,0
2024-04-17,iPad Air 5,Планшеты,Краснодар,Маркетплейс,VIP,2,54211,108422,44661,,0
2024-04-18,Xiaomi 14,Смартфоны,Новосибирск,Сайт,Новый,2,51430,102860,34312,,0
2024-04-18,iPad Air 5,Планшеты,Москва,Сайт,VIP,1,67998,67998,27633,4.7,0
2024-04-18,Google Pixel 8,Смартфоны,Казань,Мобильное приложение,Новый,1,73099,73099,27988,4.4,0
2024-04-19,Xiaomi Pad 6,Планшеты,Краснодар,Мобильное приложение,Повторный,1,34123,34123,15879,4.6,0
2024-04-19,Samsung Galaxy S24,Смартфоны,Казань,Сайт,Новый,3,79142,237426,80670,5.0,0
2024-04-20,Xiaomi 14,Смартфоны,Новосибирск,Мобильное приложение,Повторный,2,57026,114052,38351,4.5,0
2024-04-20,iPad Air 5,Планшеты,Новосибирск,Сайт,Новый,3,47689,143067,63034,3.0,0
2024-04-20,AirPods Pro 2,Наушники,Казань,Сайт,Новый,10,22572,225720,120595,4.2,0
2024-04-21,Samsung Tab S9,Планшеты,Новосибирск,Сайт,Повторный,6,55563,333378,136318,3.6,0
2024-04-21,Samsung Tab S9,Планшеты,Москва,Розничный магазин,Новый,10,79607,796070,346894,4.9,0
2024-04-22,Samsung Tab S9,Планшеты,Казань,Сайт,Повторный,1,64869,64869,27516,5.0,0
2024-04-22,iPhone 15 Pro,Смартфоны,Екатеринбург,Мобильное приложение,Повторный,1,81046,81046,29098,4.5,0
2024-04-23,MacBook Air M3,Ноутбуки,Москва,Мобильное приложение,VIP,4,150795,603180,218475,4.3,0
2024-04-23,Sony WH-1000XM5,Наушники,Москва,Сайт,Новый,6,33245,199470,92392,3.9,0
2024-04-23,Xiaomi 14,Смартфоны,Санкт-Петербург,Сайт,Новый,3,66140,198420,65252,5.0,0
2024-04-24,Чехол iPhone,Аксессуары,Краснодар,Мобильное приложение,Новый,1,1045,1045,599,4.7,0
2024-04-24,Мышь беспроводная,Аксессуары,Казань,Маркетплейс,Повторный,1,2415,2415,1635,4.8,0
2024-04-25,Bose QC45,Наушники,Москва,Маркетплейс,Новый,4,29346,117384,59039,3.9,0
2024-04-25,Google Pixel 8,Смартфоны,Санкт-Петербург,Сайт,Повторный,4,71775,287100,100040,,0
2024-04-25,iPhone 15 Pro,Смартфоны,Санкт-Петербург,Маркетплейс,Новый,14,103603,1450442,535474,4.4,0
2024-04-26,MacBook Air M3,Ноутбуки,Москва,Сайт,Повторный,4,149718,598872,244624,4.5,0
2024-04-26,iPhone 15 Pro,Смартфоны,Новосибирск,Мобильное приложение,Повторный,1,76279,76279,30243,3.9,0
2024-04-27,Samsung Galaxy S24,Смартфоны,Санкт-Петербург,Сайт,Повторный,7,87836,614852,203605,5.0,0
2024-04-27,Чехол iPhone,Аксессуары,Москва,Мобильное приложение,VIP,5,1063,5315,3372,4.7,0
2024-04-27,ASUS ZenBook,Ноутбуки,Краснодар,Сайт,Новый,4,90840,363360,147941,3.9,0
2024-04-28,iPhone 15 Pro,Смартфоны,Санкт-Петербург,Мобильное приложение,Новый,4,92362,369448,139158,4.1,0
2024-04-28,Dell XPS 15,Ноутбуки,Новосибирск,Мобильное приложение,VIP,10,105968,1059680,442070,4.0,0
2024-04-29,Samsung Tab S9,Планшеты,Екатеринбург,Сайт,Новый,2,63152,126304,55994,3.4,0
2024-04-29,iPhone 15 Pro,Смартфоны,Москва,Маркетплейс,Повторный,1,112743,112743,40777,3.5,0
2024-04-29,AirPods Pro 2,Наушники,Москва,Маркетплейс,Новый,7,26308,184156,97384,4.1,0
2024-04-30,Стекло защитное,Аксессуары,Москва,Маркетплейс,Повторный,5,911,4555,2716,3.8,0
2024-04-30,iPad Air 5,Планшеты,Санкт-Петербург,Сайт,Новый,4,54051,216204,83197,4.0,0
2024-05-01,Sony WH-1000XM5,Наушники,Казань,Розничный магазин,Новый,1,26695,26695,12418,3.9,0
2024-05-01,Xiaomi 14,Смартфоны,Санкт-Петербург,Мобильное приложение,Повторный,2,62064,124128,43470,3.5,0
2024-05-01,Lenovo ThinkPad X1,Ноутбуки,Москва,Сайт,Новый,5,124863,624315,267831,4.0,0
2024-05-02,Sony WH-1000XM5,Наушники,Екатеринбург,Сайт,Повторный,2,27237,54474,29486,3.4,0
2024-05-02,Xiaomi Pad 6,Планшеты,Москва,Сайт,Новый,1,41807,41807,16051,2.8,0
2024-05-03,MacBook Air M3,Ноутбуки,Санкт-Петербург,Мобильное приложение,Повторный,3,143560,430680,164667,3.4,1
2024-05-03,Стекло защитное,Аксессуары,Москва,Розничный магазин,Повторный,3,840,2520,1508,4.0,0
2024-05-03,Samsung Galaxy S24,Смартфоны,Екатеринбург,Мобильное приложение,Новый,2,76382,152764,59774,4.9,0
2024-05-04,Samsung Buds2,Наушники,Екатеринбург,Мобильное приложение,Новый,1,11253,11253,5097,2.8,0
2024-05-04,Google Pixel 8,Смартфоны,Казань,Маркетплейс,Повторный,3,61774,185322,71787,5.0,0
2024-05-05,Bose QC45,Наушники,Москва,Маркетплейс,Новый,2,33274,66548,30185,4.8,0
2024-05-05,Samsung Galaxy S24,Смартфоны,Краснодар,Маркетплейс,Повторный,2,79420,158840,56634,4.3,0
2024-05-05,Lenovo ThinkPad X1,Ноутбуки,Новосибирск,Мобильное приложение,Повторный,1,119011,119011,45711,4.5,0
